time,BTC,BTC_diff,BTC_EMA12,BTC_EMA26,ETH,ETH_diff,ETH_EMA12,ETH_EMA26,USDT,USDT_diff,USDT_EMA12,USDT_EMA26,BNB,BNB_diff,BNB_EMA12,BNB_EMA26,USDC,USDC_diff,USDC_EMA12,USDC_EMA26
2022-07-12,19309.71,-634.5400000000009,20473.946209788613,21441.189901868733,1037.37,-58.30000000000018,1140.4880036427278,1211.360148581489,0.9988,9.999999999998899e-05,0.9990552896995756,0.9990716270763306,220.23,-5.240000000000009,230.42356678287499,235.6468862561382,0.9995,-0.00039999999999995595,0.9998962235673248,0.9999480340434888
2022-07-13,20230.81,921.1000000000022,20436.540639051902,21351.532131359938,1114.57,77.20000000000005,1136.5006184669235,1204.1905079458231,0.9992,0.00039999999999995595,0.9990775528227178,0.9990811361817875,230.31,10.080000000000013,230.406094970125,235.2515613482761,1.0,0.0004999999999999449,0.9999121891723517,0.9999518833736007
2022-07-14,20577.38,346.5699999999997,20458.20823304392,21294.18752903698,1192.56,77.99000000000001,1145.1251387027814,1203.328988838725,0.9993,9.999999999998899e-05,0.9991117754653767,0.9990973483164699,238.38,8.069999999999993,231.63284959010576,235.4832975447001,1.0,0.0,0.9999256985304514,0.9999554475681488
2022-07-15,20827.27,249.88999999999942,20514.986966421777,21259.60104540461,1231.23,38.67000000000007,1158.372040440815,1205.395730406227,0.9999,0.0006000000000000449,0.9992330407783956,0.9991568039967313,238.5,0.12000000000000455,232.68933426855102,235.7067569858334,1.0,0.0,0.9999371295257666,0.999958747748286
2022-07-16,21199.01,371.73999999999796,20620.221279279966,21255.112819819085,1356.31,125.07999999999993,1188.8240342191511,1216.5745651909508,1.0,9.999999999998899e-05,0.9993510345047962,0.9992192629599365,249.76,11.259999999999991,235.3155905349278,236.74773794984574,1.0,0.0,0.9999468019064179,0.9999618034706351
2022-07-17,20792.81,-406.1999999999971,20646.77339015997,21220.868166499153,1337.97,-18.339999999999918,1211.7695674162048,1225.5668196212507,0.9997,-0.00029999999999996696,0.9994047215040583,0.9992548731110523,247.68,-2.079999999999984,237.21780737570813,237.55753513874606,1.0,0.0,0.9999549862285075,0.9999646328431807
2022-07-18,22447.39,1654.579999999998,20923.791330135362,21311.721635647362,1583.55,245.57999999999993,1268.966557044481,1252.0840922418988,1.001,0.0012999999999998568,0.9996501489649724,0.9993841417694929,264.18,16.5,241.36583701021456,239.52956957291303,0.9999,-9.999999999998899e-05,0.9999465268087372,0.9999598452251673
2022-07-19,23399.91,952.5200000000004,21304.73266396069,21466.402255229037,1543.12,-40.430000000000064,1311.1440098068686,1273.6423076313877,1.0,-0.0009999999999998899,0.9997039722011305,0.9994297608976785,268.68,4.5,245.56801593172003,241.6888607156602,1.0,9.999999999998899e-05,0.9999547534535469,0.9999628196529328
2022-07-20,23222.77,-177.13999999999942,21599.81533104366,21596.503569656517,1521.72,-21.399999999999864,1343.5403159904272,1292.0184329920255,1.0,0.0,0.9997495149394181,0.9994720008311838,258.27,-10.410000000000025,247.52216732684002,242.91709325524093,0.9997,-0.00029999999999996696,0.9999155606145397,0.9999433515304933
2022-07-21,23153.54,-69.22999999999956,21838.849895498483,21711.83960153381,1575.68,53.960000000000036,1379.2541135303616,1313.0304009185422,1.0,0.0,0.9997880511025845,0.9995111118807257,265.56,7.2900000000000205,250.29721850732616,244.59434560670456,1.001,0.0012999999999998568,1.000082397443072,1.0000216217874938
2022-07-22,22686.32,-467.22000000000116,21969.22991157564,21784.02333475353,1535.71,-39.97000000000003,1403.324249910306,1329.5251860356873,1.0,0.0,0.9998206586252638,0.9995473258154868,262.59,-2.9700000000000273,252.18841566004522,245.92735704324497,1.0,-0.0009999999999998899,1.0000697209133687,1.0000200201736054
2022-07-23,22452.14,-234.1800000000003,22043.52377133323,21833.51345810512,1549.19,13.480000000000018,1425.7651345394897,1345.7966537367474,1.0,0.0,0.9998482496059925,0.9995808572365619,259.18,-3.409999999999968,253.26404402003826,246.90903429930088,1.0,0.0,1.0000589946190042,1.0000185371977828
2022-07-24,22585.4,133.26000000000204,22126.88934497427,21889.20875750474,1597.72,48.52999999999997,1452.2197292257222,1364.4576423488402,1.0,0.0,0.9998715958204552,0.9996119048486684,261.35,2.170000000000016,254.50803724772467,247.97873546231563,1.0,0.0,1.0000499185237728,1.000017164072021
2022-07-25,21305.59,-1279.8100000000013,22000.535599593615,21845.977738430316,1438.01,-159.71000000000004,1450.0336170371495,1369.905965137815,0.9997,-0.00029999999999996696,0.999845196463462,0.9996184304154336,244.33,-17.02000000000001,252.94218536345934,247.70845876140336,1.0,0.0,1.0000422387508847,1.0000158926592788
2022-07-26,21258.08,-47.5099999999984,21886.3116611946,21802.429757805847,1449.61,11.599999999999909,1449.9684451852804,1375.809967720199,1.0,0.00029999999999996696,0.9998690123921602,0.9996466948291052,249.43,5.099999999999994,252.40184915369636,247.83598033463275,1.0,0.0,1.0000357404815179,1.000014715425258
2022-07-27,22960.19,1702.109999999997,22051.523713318507,21888.189775746156,1636.88,187.2700000000002,1478.7240690029296,1395.148488629814,1.0,0.0,0.9998891643318278,0.9996728655825048,271.71,22.279999999999973,255.37233389928153,249.60442623577106,1.0,0.0,1.0000302419458997,1.0000136253937575
2022-07-28,23855.65,895.4600000000028,22329.0816035772,22033.92757013533,1725.82,88.93999999999983,1516.7388276178635,1419.6426746572351,1.0,0.0,0.999906215973085,0.9996970977615786,277.34,5.6299999999999955,258.7519748378536,251.6589131812695,1.0,0.0,1.0000255893388383,1.000012616105331
2022-07-29,23769.15,-86.5,22550.63058764225,22162.46256494012,1722.28,-3.5399999999999636,1548.3605464458844,1442.0602543122548,0.9998,-0.00019999999999997797,0.999889875054149,0.9997047201496098,293.85,16.510000000000048,264.15167101664537,254.78417887154583,0.9995,-0.0004999999999999449,0.9999447294405556,0.9999746445419733
2022-07-30,23646.03,-123.12000000000262,22719.153574158827,22272.35644901863,1697.52,-24.75999999999999,1571.3081546849792,1460.983198437273,1.0,0.00019999999999997797,0.9999068173535106,0.9997265927311202,287.81,-6.0400000000000205,267.79141393716145,257.23053599217207,1.0,0.0004999999999999449,0.9999532326035471,0.9999765227240494
2022-07-31,23308.14,-337.8899999999994,22809.766870442083,22349.08115649873,1679.55,-17.970000000000027,1587.9607462719055,1477.1733318863637,1.0,0.0,0.9999211531452782,0.9997468451214075,283.51,-4.300000000000011,270.20965794682894,259.1771629557149,0.9997,-0.00029999999999996696,0.9999142737414629,0.999956039559305
2022-08-01,23271.57,-36.56999999999971,22880.813505758684,22417.41366342475,1630.62,-48.930000000000064,1594.52370838392,1488.539751746633,1.001,0.0009999999999998899,1.0000871295844662,0.9998396714087107,283.5,-0.009999999999990905,272.2543259550091,260.9788545886249,1.0,0.00029999999999996696,0.9999274623966224,0.9999592958882454
2022-08-02,22991.49,-280.0799999999981,22897.840658718887,22459.9378365044,1631.11,0.4900000000000091,1600.1523686325477,1499.100510876512,1.002,0.001000000000000112,1.0003814173407022,0.9999996957488062,283.71,0.20999999999997954,274.01673734654617,262.66264313761565,1.0,0.0,0.9999386220279113,0.9999623110076347
2022-08-03,22825.25,-166.2400000000016,22886.672865069828,22486.997996763334,1618.68,-12.429999999999836,1603.0027734583095,1507.9582508115852,0.9996,-0.0023999999999999577,1.0002611992882864,0.999970088656302,298.25,14.54000000000002,277.7449316009237,265.2987436459404,1.0,0.0,0.999948064792848,0.999965102784847
2022-08-04,22622.99,-202.2599999999984,22846.1062704437,22497.07147848457,1607.96,-10.720000000000027,1603.7654236954927,1515.3657877885048,1.0,0.00039999999999995595,1.0002210147823962,0.9999723043113907,311.87,13.620000000000005,282.9949421238585,268.74846633883374,1.0,0.0,0.9999560548247176,0.9999676877637472
2022-08-05,23319.22,696.2299999999996,22918.892998067746,22557.971368967195,1736.78,128.81999999999994,1624.229204665417,1531.766840544912,1.0,0.0,1.0001870125081813,0.9999743558438803,315.95,4.079999999999984,288.0649510278803,272.24487623966087,1.0,0.0,0.9999628156209149,0.9999700812627289
2022-08-06,22956.4,-362.8199999999997,22924.663306057322,22587.48460089555,1690.67,-46.1099999999999,1634.4508654861222,1543.5374449489925,1.002,0.0020000000000000018,1.0004659336607689,1.0001244035591483,315.31,-0.6399999999999864,292.256497023591,275.4348854070934,1.0,0.0,0.9999685362946203,0.9999722974654898
2022-08-07,23179.86,223.45999999999913,22963.92433589466,22631.364260088474,1700.54,9.86999999999989,1644.6184246421035,1555.1672638416596,1.001,-0.001000000000000112,1.0005480977129582,1.000189262554767,322.79,7.480000000000018,296.95395901996164,278.94267167323466,1.0,0.0,0.9999733768646788,0.9999743495050831
2022-08-08,23817.72,637.8600000000006,23095.27751498779,22719.242463044884,1777.99,77.45000000000005,1665.1371285433183,1571.6726517052405,1.002,0.001000000000000112,1.00077146729558,1.0003233912544138,325.04,2.25,301.274888401506,282.35728858632837,1.0,0.0,0.9999774727316513,0.9999762495417437
2022-08-09,23156.66,-661.0600000000013,23104.720974220436,22751.6437620786,1703.41,-74.57999999999993,1671.025262613577,1581.4309738011486,1.001,-0.001000000000000112,1.0008066261731832,1.0003735104207536,324.59,-0.4500000000000455,304.8618286474282,285.48563757993367,1.0,0.0,0.9999809384652434,0.9999780088349478
2022-08-10,23959.67,803.0099999999984,23236.251593571138,22841.127187109814,1854.05,150.63999999999987,1699.1829145191805,1601.6249757418043,1.0,-0.0009999999999998899,1.0006825298388473,1.0003458429821792,328.9,4.310000000000002,308.5600088555162,288.70151627771634,1.001,0.0009999999999998899,1.0001377171628982,1.000053711884211
2022-08-11,23943.36,-16.30999999999767,23345.0375022525,22922.774062138717,1881.06,27.00999999999999,1727.1640045931526,1622.3238664275966,1.001,0.0009999999999998899,1.0007313714021016,1.0003942990575734,323.9,-5.0,310.92000749312905,291.3088113682559,1.002,0.001000000000000112,1.0004242222147601,1.0001978813742693
2022-08-12,24412.17,468.8099999999977,23509.21173267519,23033.09968716548,1959.26,78.20000000000005,1762.8710808095907,1647.282098544071,1.001,0.0,1.0007726988787014,1.0004391657940495,328.24,4.340000000000032,313.58462172495535,294.0444549706073,0.9984,-0.0036000000000000476,1.0001128034124893,1.0000647049761753
2022-08-13,24449.86,37.69000000000233,23653.92685072516,23138.04489552359,1984.29,25.029999999999973,1796.9355299158076,1672.2456468000657,1.002,0.001000000000000112,1.0009615144358242,1.0005547831426385,324.29,-3.9499999999999886,315.23160299803914,296.2848657135253,1.001,0.0025999999999999357,1.0002492951951834,1.0001339860890512
2022-08-14,24313.71,-136.15000000000146,23755.431950613598,23225.13119955888,1936.02,-48.26999999999998,1818.333140697991,1691.7844877778386,1.0,-0.0020000000000000018,1.000813589138005,1.0005136880950356,317.75,-6.5400000000000205,315.6190486906485,297.87487566067153,1.0,-0.0009999999999998899,1.0002109420882321,1.000124061193566
2022-08-15,24101.69,-212.02000000000044,23808.702419749967,23290.061481073037,1899.64,-36.37999999999988,1830.8418882829155,1707.1811923868877,1.0,0.0,1.0006884215783118,1.000475637125033,319.58,1.829999999999984,316.22842581516414,299.4826626487699,0.9996,-0.00039999999999995595,1.0001169509977348,1.0000852418458945
2022-08-16,23858.64,-243.04999999999927,23816.385124403816,23332.17840840096,1877.16,-22.480000000000018,1837.9677516240054,1719.772215173044,1.001,0.0009999999999998899,1.00073635672011,1.0005144788194749,316.17,-3.409999999999968,316.21943722821584,300.718761711824,0.9999,0.00029999999999996696,1.0000835739211602,1.0000715202276802
2022-08-17,23338.03,-520.6100000000006,23742.79202834169,23332.611859630517,1834.04,-43.12000000000012,1837.363482143389,1728.2364955305964,1.0,-0.0009999999999998899,1.0006230710708623,1.0004763692772916,306.88,-9.29000000000002,314.78260073156724,301.1751497331704,1.0,9.999999999998899e-05,1.000070716394828,1.0000662224330372
2022-08-18,23201.51,-136.52000000000044,23659.517870135274,23322.900610768997,1846.36,12.319999999999936,1838.7475618136368,1736.9863847505521,0.9999,-9.999999999998899e-05,1.0005118293676527,1.0004336752567515,298.11,-8.769999999999982,312.21758523440303,300.9481016047874,0.9998,-0.00019999999999997797,1.0000290677187005,1.0000465022528122
2022-08-19,20833.43,-2368.079999999998,23224.73512088369,23138.495380341665,1609.05,-237.30999999999995,1803.4094753807697,1727.5096155097706,0.9997,-0.00019999999999997797,1.00038693254186,1.0003793289414367,279.11,-19.0,307.1241105829564,299.3304644488772,1.0,0.00019999999999997797,1.0000245957619773,1.0000430576414927
2022-08-20,21142.06,308.630000000001,22904.323563824662,22990.611278094133,1575.73,-33.319999999999936,1768.3818637837282,1716.2666810275653,0.9995,-0.00019999999999997797,1.0002504813815738,1.0003141934642932,283.64,4.529999999999973,303.5111704932708,298.16820782303444,1.0,0.0,1.0000208117985963,1.0000398681865674
2022-08-21,21514.79,372.72999999999956,22690.5491693901,22881.291183420493,1617.86,42.12999999999988,1745.224653970847,1708.9772972477456,0.9998,0.00029999999999996696,1.0001811765536395,1.0002761050595308,301.88,18.24000000000001,303.26022118661376,298.44315539169855,0.9999,-9.999999999998899e-05,1.000002225368043,1.000029507580155
2022-08-22,21399.66,-115.13000000000102,22491.950835637774,22771.540725389346,1624.65,6.790000000000191,1726.6747072061012,1702.7308307849496,0.9994,-0.00040000000000006697,1.0000609955453872,1.0002112083884545,299.91,-1.9699999999999704,302.7448025425193,298.551810547869,0.9998,-9.999999999998899e-05,0.9999711137729594,1.000012507018662
2022-08-23,21520.62,120.95999999999913,22342.515322462732,22678.87993091606,1664.76,40.1099999999999,1717.1493676359319,1699.918176652731,0.9998,0.00040000000000006697,1.0000208423845585,1.0001807485078282,299.15,-0.7600000000000477,302.19175599751634,298.5961208776565,0.9999,9.999999999998899e-05,0.9999601731925042,1.000004173165428
2022-08-24,21369.05,-151.5699999999997,22192.751426699237,22581.855491588944,1656.52,-8.240000000000009,1707.8217726150192,1696.703496900677,1.0,0.00019999999999997797,1.000017635863857,1.0001673597294707,296.34,-2.8100000000000023,301.29148584405226,298.4290008126449,0.9999,0.0,0.9999509157782728,0.9999964566346554
2022-08-25,21565.47,196.4200000000019,22096.24659182243,22506.56767739717,1695.85,39.32999999999993,1705.9799614434778,1696.6402749080341,1.0,0.0,1.000014922654033,1.0001549627124728,301.46,5.1200000000000045,301.31741109881347,298.65351927096754,0.9998,-9.999999999998899e-05,0.9999276979662308,0.9999819042913476
2022-08-26,20247.99,-1317.4799999999996,21811.899423849747,22339.265627219604,1508.09,-187.76,1675.535351990635,1682.6735878778095,1.0,0.0,1.0000126268611047,1.0001434839930303,279.53,-21.930000000000007,297.965501698996,297.2369622879329,1.0,0.00019999999999997797,0.9999388213560415,0.9999832447142107
2022-08-27,20038.42,-209.57000000000335,21539.05643556517,22168.832617795928,1491.26,-16.829999999999927,1647.1852978382296,1668.4948035905643,1.0,0.0,1.0000106842670886,1.0001328555491023,277.81,-1.7199999999999704,294.86465528376584,295.79792804438233,1.0,0.0,0.9999482334551121,0.9999844858464915
2022-08-28,19554.08,-484.3399999999965,21233.67544547822,21975.147238699934,1426.4,-64.8599999999999,1613.2183289400405,1650.5618551764485,0.9997,-0.00029999999999996696,0.9999628866875365,1.0001007921750946,276.36,-1.4499999999999886,292.01778524010956,294.35808152257624,0.9998,-0.00019999999999997797,0.9999254283081718,0.9999708202282328
2022-08-29,20292.37,738.2899999999972,21088.859223096955,21850.49707287031,1552.4,126.0,1603.861662949265,1643.2906066448597,1.0,0.00029999999999996696,0.9999685964279155,1.0000933260880507,286.02,9.659999999999968,291.09504904932345,293.74044585423724,1.0,0.00019999999999997797,0.9999369008761454,0.9999729816928081
2022-08-30,19813.51,-478.8600000000006,20892.651650312808,21699.60914154658,1524.62,-27.7800000000002,1591.6706378801473,1634.500191337833,1.0,0.0,0.9999734277466977,1.0000864130444913,281.52,-4.5,289.6219645801968,292.83522764281224,1.001,0.0009999999999998899,1.0001004545875076,1.0000490571229705
2022-08-31,20050.28,236.77000000000044,20763.056011803146,21577.43661254313,1554.16,29.54000000000019,1585.899770513971,1628.549066053549,1.0,0.0,0.9999775157856673,1.0000800120782327,279.12,-2.3999999999999773,288.006277721705,291.81928485445576,1.0,-0.0009999999999998899,1.0000850000355834,1.0000454232620097
2022-09-01,20129.93,79.65000000000146,20665.652009987276,21470.2139005029,1585.98,31.819999999999936,1585.9121135118214,1625.3958019014342,0.9999,-9.999999999998899e-05,0.9999655902801801,1.0000666778502154,278.27,-0.8500000000000227,286.5083888414427,290.81563412449606,1.0,0.0,1.000071923107032,1.0000420585759349
2022-09-02,19957.44,-172.4900000000016,20556.69631614308,21358.15657453972,1575.91,-10.069999999999936,1584.373326817695,1621.7301869457724,1.0,9.999999999998899e-05,0.9999708840832293,1.0000617387501995,277.45,-0.8199999999999932,285.1147905581438,289.8255871523112,1.0,0.0,1.0000608580136425,1.0000389431258656
2022-09-03,19834.79,-122.64999999999782,20445.63380596722,21245.314606055297,1557.54,-18.37000000000012,1580.2451226918959,1616.9753582831227,1.0,0.0,0.9999753634550402,1.0000571655094441,277.89,0.4399999999999977,284.0032843184294,288.9414695854733,1.0,0.0,1.000051495242313,1.0000360584498755
2022-09-04,20003.46,168.66999999999825,20377.607066587647,21153.32537597713,1579.06,21.519999999999982,1580.0627961239118,1614.1668132251136,1.0,0.0,0.9999791536927264,1.000052931027263,279.13,1.240000000000009,283.2535482694403,288.21469406062346,1.0,0.0,1.0000435728973418,1.0000333874535885
2022-09-05,19793.29,-210.16999999999825,20287.712133266472,21052.58201479364,1617.5,38.440000000000055,1585.8223659510022,1614.4137159491793,0.9999,-9.999999999998899e-05,0.9999669762015377,1.0000416028030212,276.87,-2.259999999999991,282.2714639202956,287.37434635242914,1.0,0.0,1.0000368693746737,1.0000309143088781
2022-09-06,18791.95,-1001.3400000000001,20057.594881994708,20885.127791475592,1558.9,-58.59999999999991,1581.680463497002,1610.3015888418327,1.0,9.999999999998899e-05,0.9999720567859165,1.0000385211139085,262.3,-14.569999999999993,279.19893100948093,285.51698736336033,1.0,0.0,1.0000311971631854,1.0000286243600724
2022-09-07,19287.52,495.5699999999997,19939.12182322629,20766.786473588512,1630.0,71.09999999999991,1589.114238343617,1611.7607304091043,1.0,0.0,0.9999763557419293,1.0000356676980633,279.07,16.769999999999982,279.17909546956076,285.03943274385216,1.0,0.0,1.0000263975996184,1.0000265040371041
2022-09-08,19321.77,34.25,19844.144619653016,20659.74821628566,1635.6,5.599999999999909,1596.2658939830606,1613.526602230652,1.0,0.0,0.999979993320094,1.000033025646355,280.66,1.5900000000000318,279.40692693578217,284.71503031838165,1.0,0.0,1.0000223364304464,1.0000245407750965
2022-09-09,21369.73,2047.9599999999991,20078.85006278332,20712.33945952376,1719.35,83.75,1615.2019102933589,1621.365372435789,1.0,0.0,0.9999830712708487,1.0000305793021806,293.6,12.939999999999998,281.5904766379695,285.37317622072374,1.0,0.0,1.0000189000565316,1.0000227229399041
2022-09-10,21655.13,285.40000000000146,20321.354668508964,20782.17579585533,1774.69,55.340000000000146,1639.738539478996,1632.72275225536,1.0,0.0,0.9999856756907182,1.0000283141686859,296.73,3.1299999999999955,283.9196340782819,286.21442242659606,0.9999,-9.999999999998899e-05,1.0000006077401422,1.000013632351763
2022-09-11,21836.45,181.3199999999997,20554.446257969124,20860.27018134753,1767.02,-7.670000000000073,1659.3203026360736,1642.6706965327407,1.0,0.0,0.9999878794306076,1.0000262168228573,295.4,-1.330000000000041,285.6858442200847,286.8948355801815,1.001,0.0010999999999998789,1.000154360395505,1.0000866966220028
2022-09-12,22400.52,564.0699999999997,20838.457602896953,20974.36276050697,1716.53,-50.49000000000001,1668.1217945382161,1648.141756048834,1.0,0.0,0.9999897441335911,1.0000242748359789,294.11,-1.2899999999999636,286.9818681862255,287.42929220387174,1.0,-0.0009999999999998899,1.0001306126423504,1.0000802746500026
2022-09-13,20173.77,-2226.75,20736.19797168204,20915.05959306201,1574.56,-141.97000000000003,1653.7276723015675,1642.6912556007721,0.9999,-9.999999999998899e-05,0.9999759373438079,1.0000150692925731,277.5,-16.610000000000014,285.5231192344985,286.693789077659,1.0,0.0,1.000110518389681,1.000074328379632
2022-09-14,20233.68,59.909999999999854,20658.887514500188,20864.587030612973,1639.6,65.03999999999996,1651.5541842551725,1642.4622737044187,1.0,9.999999999998899e-05,0.9999796392909144,1.000013953048679,279.36,1.8600000000000136,284.57494704457565,286.15054544227684,1.0,0.0,1.0000935155604993,1.0000688225737333
2022-09-15,19700.15,-533.5299999999988,20511.38943534631,20778.332435752753,1472.51,-167.08999999999992,1624.008925138992,1629.8732163929803,1.0,0.0,0.9999827717076968,1.0000129194895175,271.09,-8.270000000000039,282.5003398069486,285.0349494835897,1.0,0.0,1.0000791285511916,1.0000637246053086
2022-09-16,19804.02,103.86999999999898,20402.563368369956,20706.16114421551,1433.97,-38.539999999999964,1594.772167425301,1615.3618670305373,0.9999,-9.999999999998899e-05,0.9999700375988203,1.0000045550828867,274.89,3.8000000000000114,281.3295182981873,284.2834717440645,1.0,0.0,1.0000669549279313,1.0000590042641746
2022-09-17,20118.35,314.3299999999981,20358.83823477458,20662.619577977326,1469.05,35.07999999999993,1575.4302955137161,1604.5239509542012,1.0,9.999999999998899e-05,0.9999746471990018,1.0000042176693396,279.06,4.170000000000016,280.9803616369277,283.89654791117084,1.0,0.0,1.000056654169788,1.0000546335779394
2022-09-18,19417.72,-700.6299999999974,20214.050814040027,20570.40479442345,1334.3,-134.75,1538.3333269731445,1584.5073619946306,0.9998,-0.00019999999999997797,0.9999477783991554,0.9999890904345736,266.39,-12.670000000000016,278.73569061586187,282.59976658441747,1.0,0.0,1.0000479381436667,1.0000505866462401
2022-09-19,19541.28,123.55999999999767,20110.54761188002,20494.17332816986,1376.21,41.91000000000008,1513.3912766695837,1569.077927772806,1.0,0.00019999999999997797,0.999955812491593,0.9999898985505311,272.04,5.650000000000034,277.70558436726776,281.8175616522384,1.0,0.0,1.000040563044641,1.0000468394872595
2022-09-20,18879.95,-661.3299999999981,19921.22490236002,20374.60122978691,1323.07,-53.1400000000001,1484.1110802588785,1550.8551183081538,1.0,0.0,0.9999626105698095,0.9999906468060473,266.39,-5.650000000000034,275.96472523384193,280.67477930762817,1.0,0.0,1.0000343225762347,1.0000433698956106
2022-09-21,18468.05,-411.90000000000146,19697.65953276617,20233.375212765655,1246.29,-76.77999999999997,1447.5232217575126,1528.2947391742164,0.9993,-0.0007000000000000339,0.9998606704821466,0.9999394877833772,264.14,-2.25,274.1455367363278,279.44998084039645,0.9995,-0.0004999999999999449,0.9999521191029679,1.0000031202737136
2022-09-22,19405.96,937.9099999999999,19652.782681571374,20172.085197005235,1326.15,79.86000000000013,1428.850418410203,1513.3210547909412,1.0,0.0007000000000000339,0.9998821057925855,0.9999439701697936,275.37,11.230000000000018,274.3339156999697,279.1477600374041,1.0,0.0004999999999999449,0.9999594853948189,1.0000028891423274
2022-09-23,19291.13,-114.82999999999811,19597.14380748347,20106.82925648633,1326.95,0.7999999999999545,1413.1734309624794,1499.5157914730937,0.9997,-0.00029999999999996696,0.9998540895168031,0.9999258983053645,276.63,1.259999999999991,274.6871594384359,278.9612592938927,0.9999,-9.999999999998899e-05,0.999950333795616,0.9999952677243772
2022-09-24,18924.39,-366.7400000000016,19493.643221716782,20019.24116341327,1317.11,-9.840000000000146,1398.3944415836363,1486.0042513639758,0.9999,0.00019999999999997797,0.9998611526680642,0.9999239799123746,274.54,-2.089999999999975,274.6645195248304,278.6337586054562,1.0,9.999999999998899e-05,0.9999579747501367,0.9999956182633122
2022-09-25,18809.94,-114.45000000000073,19388.45811068343,19929.66329945673,1294.72,-22.389999999999873,1382.4445274938462,1471.8350475592367,1.0,9.999999999998899e-05,0.9998825137960543,0.9999296110299765,274.34,-0.20000000000004547,274.61459344408723,278.3157024124594,1.0,0.0,0.9999644401731926,0.9999959428364001
2022-09-26,19230.96,421.02000000000044,19364.22763211675,19877.90749949697,1336.65,41.930000000000064,1375.399215571716,1461.8213403326265,1.0,0.0,0.9999005885966613,0.999934825027756,276.24,1.900000000000034,274.86465599115076,278.16194667820315,1.0,0.0,0.9999699109157784,0.9999962433670372
2022-09-27,19081.4,-149.55999999999767,19320.715688714172,19818.906943978676,1328.11,-8.540000000000191,1368.1239516376058,1451.9167966042837,0.9989,-0.0010999999999999899,0.9997466518894826,0.9998581713219963,272.23,-4.009999999999991,274.4593243002045,277.72254322055846,0.9998,-0.00019999999999997797,0.9999437707748894,0.9999817068213307
2022-09-28,19412.67,331.2699999999968,19334.862505835066,19788.815318498775,1337.15,9.040000000000191,1363.3587283087434,1443.4155524113737,0.9999,0.0010000000000000009,0.9997702439064853,0.9998612697425892,281.63,9.399999999999977,275.5625051770961,278.0119844634801,0.9999,9.999999999998899e-05,0.9999370368095218,0.9999756544641951
2022-09-29,19593.46,180.79000000000087,19374.646735706596,19774.34455416553,1335.9,-1.25,1359.1343085689366,1435.4514374179387,1.0,9.999999999998899e-05,0.9998055909977952,0.9998715460579529,284.12,2.490000000000009,276.87904284215824,278.46443005877785,1.001,0.0010999999999998789,1.000100569608057,1.0000515319112917
2022-09-30,19425.63,-167.8299999999981,19382.490314828658,19748.513846449565,1328.7,-7.2000000000000455,1354.4521072506386,1427.5439235351284,1.0,0.0,0.9998355000750575,0.9998810611647713,284.84,0.7199999999999704,278.1038054818262,278.9366944988684,0.9991,-0.0018999999999999018,0.999946635822202,0.9999810480660108
2022-10-01,19313.96,-111.67000000000189,19371.947189470404,19716.324672638486,1311.8,-16.90000000000009,1347.8902445966942,1418.9702995695634,1.0,0.0,0.9998608077558179,0.9998898714488623,282.89,-1.9499999999999886,278.8401431000068,279.2295319433967,1.0,0.0009000000000000119,0.9999548456957094,0.999982451912973
2022-10-02,19058.15,-255.80999999999767,19323.67069878265,19667.570993183785,1276.69,-35.1099999999999,1336.9363608125873,1408.4310181199662,1.0,0.0,0.9998822219472305,0.9998980291193169,284.79,1.900000000000034,279.75550570000576,279.64141846610806,1.0,0.0,0.9999617925117541,0.9999837517712713
2022-10-03,19632.35,574.1999999999971,19371.15982204686,19664.962030725725,1323.32,46.62999999999988,1334.8415360721892,1402.126498259228,1.0,0.0,0.9999003416476566,0.9999055825178861,287.07,2.2799999999999727,280.8808125153895,280.1916837649149,1.0,0.0,0.9999676705868689,0.9999849553437697
2022-10-04,20344.58,712.2300000000032,19520.916772501187,19715.30410252382,1361.9,38.580000000000155,1339.004376676468,1399.1467576474333,1.0,0.0,0.9999156737018633,0.9999125764054501,296.37,9.300000000000011,283.2637644360988,281.39007756010636,1.0,0.0,0.9999726443427351,0.9999860697627497
2022-10-05,20160.74,-183.84000000000015,19619.351115193313,19748.299354188723,1352.44,-9.460000000000036,1341.0713956493191,1395.6869978216976,1.0,0.0,0.9999286469784997,0.9999190522272686,294.2,-2.170000000000016,284.9462622151605,282.3389607038022,0.9999,-9.999999999998899e-05,0.9999614682900066,0.9999796942247683
2022-10-06,19965.12,-195.62000000000262,19672.546328240496,19764.360142767335,1352.4,-0.03999999999996362,1342.8142578571162,1392.4805535386088,1.0,0.0,0.9999396243664228,0.9999250483585821,287.12,-7.079999999999984,285.2806834128281,282.6931117627798,1.0,9.999999999998899e-05,0.9999673962453902,0.999981198356267
2022-10-07,19532.81,-432.3099999999977,19651.04843158811,19747.208280340124,1331.14,-21.25999999999999,1341.0182181867906,1387.9368088320452,1.0,0.0,0.9999489129254346,0.9999306003320204,282.28,-4.840000000000032,284.8190398108546,282.6625108914628,0.9994,-0.0006000000000000449,0.9998801045153302,0.9999381466261731
2022-10-08,19419.32,-113.4900000000016,19615.39790365148,19722.920259574188,1315.47,-15.670000000000073,1337.0877230811304,1382.5688970667086,1.0,0.0,0.9999567724753677,0.9999357410481671,276.35,-5.92999999999995,283.51611060918464,282.19491749209516,0.9999,0.000500000000000056,0.9998831653591255,0.9999353209501602
